dataset,file,sha256,payload_sha256,bytes,mtime_utc
MAFAULDA,imbalance/6g/15.36.csv,96727a3d2af74d9a511916f2f09bd2e12248baf33949451ab802af3a13f876f5,142489b16a9b81ee2ab0f0aff76e32debd7935eac08221162a4a0bebf9803923,17582523,2026-08-11T16:47:51.054294+00:00
MAFAULDA,imbalance/6g/16.1792.csv,4f153102e0075f9bbadbaacb7544331bbe259295b76dc543052a7d4aed4b6ed2,00c27ca00e0946c2dca5a2cf62d97715ab1ca30478e93d5e1500a826fc6ca81b,17621414,2026-08-11T16:47:51.103294+00:00
MAFAULDA,imbalance/6g/17.408.csv,9728356ccf9e1be5d39ecc700ba4ad0e6640559fb693e5e6d0c29120d2a8965a,7d51f6ba0bd4c570dcbe199d15465a09f8d3fe01b0e68a7664a580d5c6ecb4e8,17521836,2026-08-11T16:47:51.151294+00:00
MAFAULDA,imbalance/6g/18.432.csv,e7eb2d1cdcc7fa571601c802076afe51b893030538888633b9ddee2c8170beb4,5e92c9af9e75fe23b311aed18985a2f0ebec2a55275b86e421762cbacbda5e5a,17582191,2026-08-11T16:47:51.202293+00:00
MAFAULDA,imbalance/6g/19.6608.csv,fec53c0f49e89693652b1160af189bbc5414c105a38c540043f4e54dc1ca186f,789b0ef957b1ae864e4858fe24e158ddabb43e81812c3caef5090172a3f596d4,17597919,2026-08-11T16:47:51.250293+00:00
MAFAULDA,imbalance/6g/20.2752.csv,b18ea5badd8246f1375fc4688943f0c89eb0a90a701a29fa4a66de2f09616037,27d878857fe7148b7af2126a3171c82a3b2c0b78c3c73364a123dadbf9e66dbd,17611965,2026-08-11T16:47:51.297292+00:00
MAFAULDA,imbalance/6g/21.7088.csv,242cd13abc2fb570489a1b7f78a1e946e8abe9e19eb3a6b7a2316a6a38884f0d,d0041c956be0a01eb19a69a179a5828c93a451fbf83f39b392399425f9165394,17618441,2026-08-11T16:47:51.346292+00:00
MAFAULDA,imbalance/6g/22.7328.csv,a24e824a63cd87edea04b59ef68c2776dd2b124e64342d013806ee9f0d659e41,b5dd80b203a634bd3488dc61fabfa06cff17edc77c3d9f3382b70a16f6af2f33,17608627,2026-08-11T16:47:51.396292+00:00
MAFAULDA,imbalance/6g/23.552.csv,34b9b1c76c14522f1beeeb5edd9fa740af9a473e0d2fd1807519b3fbaff9dc75,9a73bde6244112c36bda3ba191d7dde4acb9cd4aef5e78d4810f60a47eb6eef5,17564623,2026-08-11T16:47:51.446291+00:00
MAFAULDA,imbalance/6g/24.576.csv,e385b3aa4c9b67e44e9ba341fb20b07e2d9c786cc30ea7e812557ffdae6146d5,54bbf8bd902aaea87a4c2653116d7740ec545f4854cf2f076b80fb541de35e98,17600748,2026-08-11T16:47:51.493291+00:00
MAFAULDA,imbalance/6g/25.3952.csv,3abdb8080ea6b8106ecd68292b5e0e8a96c59ae43a73c64ae13cb3bb6d12f7e6,149da33f669cc05726a424a1471768c4ce4f0cca5a754df88c884b7672ca9857,17627563,2026-08-11T16:47:51.541291+00:00
MAFAULDA,imbalance/6g/26.8288.csv,cb6d9deb979b85f30025692bf7ea25158ed45c5a730e7278b566903d9669a570,94e6a451f03c2dffb83e9bc51331c90d2f1038d5e9a63817edad83974318cb5c,17637419,2026-08-11T16:47:51.590290+00:00
MAFAULDA,imbalance/6g/27.648.csv,6332f2e01d8e57008fa3998abba938b3c38c9cefe197483239c6332c2a5ceac6,f4a938ae7c82010d70b2179c6e42f524ab51b61e2663d9c2b3b538da90a5df0b,17538562,2026-08-11T16:47:51.640290+00:00
MAFAULDA,imbalance/6g/28.8768.csv,55078eb77c8eaa1be4e2b7bbbdfa34a04911e2115cd654955339a5e1eb3ea7bd,c242e139ced3cf5a548bbddd132f37762e3784427d48f33cb62417ce7142cae7,17617576,2026-08-11T16:47:51.690289+00:00
MAFAULDA,imbalance/6g/29.4912.csv,639622ec1426593b5155d5a2eff2878dc0bd811de3a9fd863cf7ac11536f1bf5,174baa9a8a007bf9b838bdef0cc049d2c8eb15ad07b0f97a3afffe19860fd81f,17469802,2026-08-11T16:47:51.739289+00:00
MAFAULDA,imbalance/6g/30.5152.csv,985589a62709206f48587dc8146ee1b1ff209414cdff8d41654bf9fece6c813a,3c9f6633f6339edfafe94da8b2654ae21b103cc5113d4ccf58c1b8575aa4930c,17453841,2026-08-11T16:47:51.787289+00:00
MAFAULDA,imbalance/6g/31.5392.csv,ced5539f11ab87726c5785252faeddea3fe5644e706b1fffcff0ecce8c791849,0564a651bf4fd066d63ff2fc34303e8981fad3e44cd5fd64d3b6a77bd367389c,17644419,2026-08-11T16:47:51.835289+00:00
MAFAULDA,imbalance/6g/32.9728.csv,daeacf51119d115831504722cfe3cc686fb117b7653c9b189cd1aff9b4289c00,25820de376fa1084815e7d8280ebf2439b50e45ffb300b0fd72567bfffc2e8e0,17642281,2026-08-11T16:47:51.884288+00:00
MAFAULDA,imbalance/6g/33.9968.csv,d9925c45037caff8505e2f278700c1eb43bb490929e24fc43c072db2cb4b6055,bbb4e9a0beb5d01e22d4c6541094ae26663319e113b6250638872dd23bc0f561,17625638,2026-08-11T16:47:51.933288+00:00
MAFAULDA,imbalance/6g/34.816.csv,b0fd6cd68292305fdcfbc2cda4022d4c9f51051c8912ee6bc9a7005da2687655,f936341e4a83d2b9c8f4eec78dc3da0a60db8f832713b36d7729e64dc6eaaba4,17638594,2026-08-11T16:47:51.982287+00:00
MAFAULDA,imbalance/6g/35.6352.csv,022c5ff1a1d93cfe0ddc2a9ae9724ba48853456a6db350ce5889895fc692e6c9,043730c1a2ce37789e24da1ca79409e6d894bf7805e570d036bf498e6b00c99f,17673400,2026-08-11T16:47:52.030287+00:00
MAFAULDA,imbalance/6g/36.4544.csv,1cbac2f13e790503ff9782939683ddb1a5e49da9b40be2165737683417386c7c,7cdea609329ae085d888fb946e12b458349461b1bce02ca6cb01759785e5cec3,17657036,2026-08-11T16:47:52.079287+00:00
MAFAULDA,imbalance/6g/37.6832.csv,89df40f616bb56f1d2a46c017009117755840c9a8809193a7845b43b19614253,29dca7b04e1c318d228a7f308cbdc9d46942ee34cf5c0c869c0bd99f08f032e0,17633408,2026-08-11T16:47:52.127286+00:00
MAFAULDA,imbalance/6g/38.5024.csv,91b8406c30933cc71b6a797cd8e3e08d87eda57ed1c68b7a64e9a189a84d0d88,691a590129a3347194e749254abc2562689b5a440ef7142f644734ed0388d00d,17631867,2026-08-11T16:47:52.176286+00:00
MAFAULDA,imbalance/6g/39.3216.csv,7c6e0f2682d8066a99136b8e72ed64fc614f7b46e3fe975726653c69425bc8d3,f65166cd50e9c9321f6a1fbb7846208bf6514a8823f909d308b4c14c6553e0c7,17531662,2026-08-11T16:47:52.225286+00:00
MAFAULDA,imbalance/6g/40.7552.csv,04cd67e1b6ca4338aeafc56805c76bf3e52cf366f4126c2482a4ec8022421771,961b00d43be4643135fafcc421ce951c38314230c06dcbf83969bfe35654abee,17539742,2026-08-11T16:47:52.273285+00:00
MAFAULDA,imbalance/6g/41.3696.csv,36a11b7827751e4ebe347c248438d66829288c6367ca95dd9ea7bebe76dcedeb,829f902d21f868eb9bdb7b49d1f860059668afef827e5d3ee0f701ed4b02a11c,17566091,2026-08-11T16:47:52.321285+00:00
MAFAULDA,imbalance/6g/42.5984.csv,ad4602813bcfb1aa6551916e24d898c432ca6d45b6e3dd2486ee2d187bc88c05,4c4e2de9eaa6495563176048b45a98d5a7a464e102929d063110fc1478364aaf,17597804,2026-08-11T16:47:52.369285+00:00
MAFAULDA,imbalance/6g/43.4176.csv,212e1b1e098f3db7208b3d0ff273e51299b4c441e6d6790a848618a9253233e7,9129c8a0ee01dd74ff5b641bdd4b4d30c4e74d9aa4dc319cc63cb8c7d562dffd,17571793,2026-08-11T16:47:52.419284+00:00
MAFAULDA,imbalance/6g/44.4416.csv,ec17e602d6d0355158ee43bd034f7e00ee5b6fe8a3f914dadc7ec1b931dc183c,b8f0bc6a47ed0cfa6b97c0535d938a72679b2d21ab1ef9aeb4d1b1a8054b1ce7,17597858,2026-08-11T16:47:52.467284+00:00
MAFAULDA,imbalance/6g/45.4656.csv,5a29fa2f7d73cbc87732bb8db62df6697fc8562ac2bdf1270a47a549e230b393,50d966b26e4a480198e94ab76ee05d24bb74fdec1ed0d451a905a14739ca25a7,17614993,2026-08-11T16:47:52.517283+00:00
MAFAULDA,imbalance/6g/46.6944.csv,7510dfab9e1c3af17dd6edfa36611f438a22d8828ad37365b320451e9f5085b8,5067675399936fe26dc48c14c00e74e2bb7ede30865312c39e319f328061420d,17594445,2026-08-11T16:47:52.565283+00:00
MAFAULDA,imbalance/6g/47.3088.csv,e9ff5e2c7afbde93a5354c25ca5086c4f8314431ec692d4b66460027181e3960,86d915b1657b6f00f7066b87972acf6aa35fa0e0e1d1a5fb146668ff5e5736a9,17579751,2026-08-11T16:47:52.613283+00:00
MAFAULDA,imbalance/6g/48.128.csv,b6d33a7b1fbee4d29cb6002756a5411e7208ff5e4926805a76a52cc74f6e69ab,02b94bcd0958766bc46fb842443b7803ef0a7f9f4dc8184040d9f6e1e831a9ce,17549572,2026-08-11T16:47:52.662282+00:00
MAFAULDA,imbalance/6g/49.152.csv,9d351efdbba223e68c6fabb3211e9faba03f627c8df8598d176dba59829a5db4,58c10346f7db97e20ad83849918567c9f8bc131ed9e067d5dbdd890b75efafb0,17555447,2026-08-11T16:47:52.712282+00:00
MAFAULDA,imbalance/6g/50.5856.csv,f6e86204232811253808ac095a2b8bdf7b8506f1caf8ce7e2f362f4db40ff858,242055a2446f254e5e6c599dd32ad153f4b45b73c173648de45312916538428c,17517993,2026-08-11T16:47:52.761282+00:00
MAFAULDA,imbalance/6g/51.8144.csv,2cd2727da22cbe05b0ed7d66e6c5669ffda71acc46f5c63069274c128372b8dc,391985041a39e7c4b79906356a2f5bb1bcc772f52b3f40dceb7c6cb146f66e40,17495148,2026-08-11T16:47:52.811281+00:00
MAFAULDA,imbalance/6g/52.224.csv,20e236fdc9a22c25dc5866c0efbfedde9280ebf91c1709154bc611b4f7fad782,3d2c6fae49546b0bd824bee903ab45078c6e6c98b1b37dde08610b3a0be347d8,17527017,2026-08-11T16:47:52.860281+00:00
MAFAULDA,imbalance/6g/53.6576.csv,dab351ca4faa91a612594eee7f8a2427c255247a1203e509873d001a1e66da32,5b58755ed6c75829eac629625dc051d79c7304d5b1d5530640f1f06e9d1cfb81,17479992,2026-08-11T16:47:52.910281+00:00
MAFAULDA,imbalance/6g/54.4768.csv,ccd3754702a5942cda4cf435b2002526208921a1074d04f39720c708364f3926,0b43252adc5f3a3c9074bf89e1c10c298b854456d18263073a9a0cb0c774fed9,17448159,2026-08-11T16:47:52.959280+00:00
MAFAULDA,imbalance/6g/55.296.csv,0707b1ebac380220684d56f2f1a1f323132b81066e923eccf5b57f729ce9369c,d68d251c513a202cafb2f60914f087d15503e08b3211b9b3b866f27a78e19296,17360157,2026-08-11T16:47:53.008280+00:00
MAFAULDA,imbalance/6g/56.1152.csv,96946557eb76601160bc1dffbc29a378bccf7cef32058a30861bfaa99c348e14,50d2864db0da793ed7429abad64c9530600820208509572f1aec1ec65df0831a,17431340,2026-08-11T16:47:53.056280+00:00
MAFAULDA,imbalance/6g/58.1632.csv,9207a4619bc3cf70e2a27bca3dd623c25032429b33332116af6aeabe6786dc41,bd729c72bf6a61e63b0ff904ef56975a0585226b743c91b44f6beebdb1a7a8e4,17415703,2026-08-11T16:47:53.104279+00:00
MAFAULDA,imbalance/6g/58.7776.csv,74b16754449b672ca2d8bd25fea75d666731d08e387dc7d27f0f71e675e2cd5a,9cd417c9a2cbe1b8cf37b04d8a86268c81904158b793ca8142c776ec10877ee0,17358989,2026-08-11T16:47:53.153279+00:00
MAFAULDA,imbalance/6g/59.392.csv,084d77c08c5a430b2f4f6b1836461ed8108787023c477a5c727b5e3bd0c1aadb,1e9c3dc81dd63c2964658dd6eac965a55e32b16cc29e359638cc18a6945b1f96,17235818,2026-08-11T16:47:53.201279+00:00
MAFAULDA,imbalance/6g/60.2112.csv,e6c6d16c9a4a8f974520d77f0c89781e0078e7c5904ead902b27ab16c8d22337,0603dfbfa62864024e242bab7666b8a9aff2ee23b00c28f9a8ee91eabb780dca,17244089,2026-08-11T16:47:53.250278+00:00
MAFAULDA,imbalance/6g/62.0544.csv,276d6d7ec632ba7dece7216d8c1be5c3e954e230236da75dc05a1875f317e8b9,75476c411eced5e1d369285ab7746088c8eaa1183ab9024c2fa960d64d2904ad,17386285,2026-08-11T16:47:53.300278+00:00
MAFAULDA,normal/12.288.csv,24a5cdd91538f456909b3205aefe283882eb12f9d76a212fc0040b218dd198d8,2d64320466e34f4fa41625369604d0e278046551163fc3c37569c23af9800aed,17642507,2026-08-11T16:47:53.349277+00:00
MAFAULDA,normal/13.1072.csv,6603ff18c546312068c9e48ab26362eeaea223c97c14f1420c34eaa1657db961,7b6ed5c029e4099bf4f4f2c818ee62b49a03858bd907f0fe135ddca3ca6295f6,17526716,2026-08-11T16:47:53.397277+00:00
MAFAULDA,normal/14.336.csv,4c1165ddc87877c1e942396c0443f08c64a74e3739fdac78d386162378c9b6f5,d5e8f6bfd6e0838904bc67481726efb553f1566b4dc2c2b0450ef2c4b1ea04ed,17559699,2026-08-11T16:47:53.446277+00:00
MAFAULDA,normal/15.1552.csv,cae88e8086140fef85a9f26668b8b0de9e72c8aeac6e49513c24cbbcc1bd9eb1,8458aca8ae8c9148f4f942919f83976434313825e93cd024aa07c79a644f9833,17542085,2026-08-11T16:47:53.496276+00:00
MAFAULDA,normal/16.1792.csv,7d37c06ad82f691d7f7b3e5f2fbed4ad90a45dc9f019b42e32be1bd6df990afa,d8745ebebd2880224e2059349f4362653aadbdc5699f559c637e1643acb12270,17564431,2026-08-11T16:47:53.544276+00:00
MAFAULDA,normal/17.2032.csv,3f16b3626f880e52afbb8c2a2b84414c2e8bbe1d44350d19f2906452e8a9469b,8226f98c72d2acf5ef72844447c91032710f5213ead50367260d1da3505e1bb1,17414350,2026-08-11T16:47:53.592276+00:00
MAFAULDA,normal/18.432.csv,31509cb84cbaad72b31c80d55112ac6ed17b51feb35834e73e9aea1d92e83be4,0190a8576da319372bd3df42c04e8f996e18b533a5951f1d7e9da5ab3fada966,17431979,2026-08-11T16:47:53.642275+00:00
MAFAULDA,normal/19.6608.csv,ca8a5b6e9976c5f021c1a5fb1158e3121af661fa445099988c15a81245072c39,a304312213e8ce7a625d584df43f76b469d84ee833b8e025c70d2a380d20efbb,17502972,2026-08-11T16:47:53.690275+00:00
MAFAULDA,normal/20.2752.csv,2d0e9c7512d3181985ebbe55b8a8281ba4a7ef2bde6b9789364d39a7cdf30e3b,a61a212b373bbc56b6e18e08332f95d9c5ff14f0b61bbcc43524826a1e0b4ab8,17543416,2026-08-11T16:47:53.740275+00:00
MAFAULDA,normal/21.7088.csv,ed61c637d46d1ae2fdfff3cf9b02e683bf59e7209a50c9fa150edf0e19420064,53f6e67ffa78de6c228dcf81f2ad3c10c9dc7ba4a374c3b6fb09a22c40bad52e,17566903,2026-08-11T16:47:53.789274+00:00
MAFAULDA,normal/22.3232.csv,d6cdeae41193538619d2a4f928afeb271e652794b2851460705015f63753f683,094eaa281fb271038630d36e763e8d2f986cf51c33ed90cb26a60253956e3164,17509557,2026-08-11T16:47:53.838274+00:00
MAFAULDA,normal/23.552.csv,0f5046e1c19a960c272815ef8926850afa3d9b53db0cf0588a75e70798c98c7b,bc60f011147949a9a643dc37673c9f5a72640a5812231071624f54620bde38e9,17507686,2026-08-11T16:47:53.887274+00:00
MAFAULDA,normal/24.576.csv,c17ff3ed4379e50cab33fb9fce0247ea978226a2cad8eebe91f929b98340a363,dd92565b1f1898eb97e7701415fb175909b95753fcf167f622d64ca09e4f2f25,17549615,2026-08-11T16:47:53.937273+00:00
MAFAULDA,normal/25.6.csv,7579fc816d068bca5e8f4e2d9473f9d68328d20505c6c13ebe8ad157c247248e,0dff40e118c5acf87390f96877c88ad26a80917b394a1493b0db3b86e49fc263,17519504,2026-08-11T16:47:53.987273+00:00
MAFAULDA,normal/26.624.csv,dc759c6a61ddb09d92f5d85b23c02831154cfdd0542b7f8eadf38377cb1ca195,6960e7d19695989e8fc19663471a736246ea59a5dc5f65f22a7c9af9a6e17459,17524790,2026-08-11T16:47:54.034273+00:00
MAFAULDA,normal/27.4432.csv,d03d2df58cf005866e5b40feab5b0ed3b1aabfb6cfa4a7ca4357e01f97cc2e38,21fcb8120154ab329aa149dcd7eaa2bdb58b66ddf431d61e4ccda7d9e5f99eb4,17440845,2026-08-11T16:47:54.083272+00:00
MAFAULDA,normal/28.8768.csv,f6b0b7412c169fb6acdc2a042157c7cd95fbde2b7c9eb8187e7588908aeaf636,1307257604e0f87b87282421e04d0a28fc72ef8618fe2343cef0b37c21ed6583,17456002,2026-08-11T16:47:54.131272+00:00
MAFAULDA,normal/29.4912.csv,33d0074283b846d64e673d95d59b426e73f76d6a1064e1a35f07ed73b166e254,78d828758d8dbc16086e1e709054e335fba15a349879779708176ea3583b57ca,17363369,2026-08-11T16:47:54.179271+00:00
MAFAULDA,normal/30.72.csv,d46725b5a0463d3e246b27998e59b0853edb4587f54f48f249b45309c2d07975,f72e53f34a3701326fd60113ea179c558b41b81bd7ab3f96aa340e9e71cb081b,17438798,2026-08-11T16:47:54.229271+00:00
MAFAULDA,normal/31.744.csv,e82ca6d9119aba3f1f89985e4b0a50e962355f542a5c8d3476c661abf2dca106,7ecca5ed768027634cf3794bf5357a62fd032dae909b5f6dcaf7739735de44a4,17486351,2026-08-11T16:47:54.276271+00:00
MAFAULDA,normal/32.9728.csv,56b2dbdc9c256003c947ecb0bf7195c435ed62a9a9552831946be8a92c048aa6,3970f3f65215b953662131613534f79f37c2eeabff4850a92a109294cdda4151,17482424,2026-08-11T16:47:54.324270+00:00
MAFAULDA,normal/33.5872.csv,2a912ae4488bec3e9824b24cac3f4a9ce358cd808f87d3e819ab16a6d3ac3e36,8950a5b8884dd4ef2b5040da37d61709969f55e17affb594f50d1144b2514b7b,17491770,2026-08-11T16:47:54.372270+00:00
MAFAULDA,normal/34.2016.csv,972507ced558674a82e488a1e7b8ca43fe30f663b72fd04788cc529e5bd5d794,078e3d380eda77168f43173e3ccdace05846c1ed88c0996047d5531981a4b650,17503604,2026-08-11T16:47:54.422270+00:00
MAFAULDA,normal/35.4304.csv,f390a12d26d53ff1367456b2fbaba9a5e97ce1d3d91991d126fce3a115b503ca,841312108d79a127bedc9318358ba1ab3b449cd8e7f4d945af951eb7cb5821f2,17485616,2026-08-11T16:47:54.471269+00:00
MAFAULDA,normal/36.4544.csv,de92754f447f2159199dd6f014143b2a8d2215b125eeb2b3a511bb8471fa28a2,8f1dbfa01242a3ddb3e79ac7914527ac0d11feb3c90d96caa355eb2e6fd3db2f,17451095,2026-08-11T16:47:54.520269+00:00
MAFAULDA,normal/37.6832.csv,4b64457691232d22dd5dcf62a7624e5f8a51f413a10d14536d4596e953b2e88c,ca499ddab23d2f4344ab7d17e89695e486f07b8eaeaae7ff6d9d4f837db77ea7,17442409,2026-08-11T16:47:54.570269+00:00
MAFAULDA,normal/38.2976.csv,19fc312afdcbbcba6f92ac686fb71dec1a8a0e84d81022cd398d38435a077e24,c9aac640ba4eab66b12d917564725c7445dbc9fba7a300697b95364068aba3b0,17452026,2026-08-11T16:47:54.619268+00:00
MAFAULDA,normal/39.3216.csv,4b97349557cd43ac864ac4949017a1589e17b1857a5f3820a13908d22a5e02a5,bb5ac2e2dbbd560c7689d146223317da829ed0637994c5c5387b6e94ab9551db,17345330,2026-08-11T16:47:54.668268+00:00
MAFAULDA,normal/40.3456.csv,6e92243a9be38989fd2c2b95ceea641c0499eb743cbeb39f2616d6f8ab35f89f,c69a54d86fe58dfbd07b34463291d2e7e8629e641234e08cc3dce423f482607d,17362292,2026-08-11T16:47:54.717268+00:00
MAFAULDA,normal/41.7792.csv,63b2cb0076e0cbea55339bdb09da288dec10310f4865f449a17a27a4a746a088,e5f2549b8a793de09a4257ab56bc2924a58dabd4fef122c2d603ac154fb57836,17409075,2026-08-11T16:47:54.765267+00:00
MAFAULDA,normal/42.3936.csv,bc9b9b4978df59fbdbb9e276bd4769ddceebb022a85aa3777d0405e73d8b6aa0,83f0f93f6fa286c7f27ee03e70a261f9f36ef1b7c18accf72b872d1431183816,17416107,2026-08-11T16:47:54.813267+00:00
MAFAULDA,normal/43.6224.csv,0b002e27b22e4e4ce0fb84299d8085ab1d74e279e695879839bdccfa04bb36ce,c5022179c85fbbf4664463c1d7453d34b1f0ddc5094727968cab0f2c647d4661,17404634,2026-08-11T16:47:54.862267+00:00
MAFAULDA,normal/44.6464.csv,944c8ef6e8798f08273204bb17a45376c6419b692eb53d4133e04ef72fc6454f,b7ff89786e64a9949bd28e7c3fa32c86305e2a4f8af4d3fc84f8bcad86a9c906,17382984,2026-08-11T16:47:54.910266+00:00
MAFAULDA,normal/45.4656.csv,5df8fbb76d58c9aa0a24f3d59fc16a994c9f14956582f16b3dd31b01d7e85bb3,aea8091c932e120c416660f3a761ef44348a3f12a6594acc279252702c73bf01,17372674,2026-08-11T16:47:54.960266+00:00
MAFAULDA,normal/46.2848.csv,3b26d94692024feab1c8a5d3625f1cc9e69b99648d385b6f5bc80104a08a805e,3f89622396689d8414e0c584720efc332a2f9fcad17adb598c75c8315fb88450,17367230,2026-08-11T16:47:55.008265+00:00
MAFAULDA,normal/47.7184.csv,17df5e1b0f6be1d0d147022f88fb4a3062a2b113533f08fc0ddff8394316bcd7,160a4a3570d4922ff6cca18638b07ab8eeae9e1ca81e5178f2f677ba4e6ca875,17325512,2026-08-11T16:47:55.057265+00:00
MAFAULDA,normal/48.9472.csv,35dcfd0d00e82f870a081240be97f7697f38029c0260a0e7d626e83b6a6a8d52,d2939233a16c8b4ea07a176580c7782d8737e8b96791fcdefd36ba2e08ae6570,17338499,2026-08-11T16:47:55.105265+00:00
MAFAULDA,normal/49.5616.csv,4eafc4206e78846d880d3e86552a93bde3ac7c3f130362861043e4f4eec4addd,386f8ce809819874891396cb7e40413833fb073dffbf9867f4ee87ab3cf6d578,17438439,2026-08-11T16:47:55.153265+00:00
MAFAULDA,normal/51.8144.csv,e398b092719979eecfd78dbf0ebca332d8ecbe539941d78f82189d16254fb710,7c05d8c5b4f5a502215616fec22c005dc34db5e8ed6f9e1f6006017e75b7b784,17426095,2026-08-11T16:47:55.200264+00:00
MAFAULDA,normal/52.4288.csv,cb82f0280bd5a56f99b7c6dc0dd4e1b288a03b50c675b96e0b936993cbefa10c,d5ba96067c3222e6ab735054ec1dd08cd720a09ffb02d96cec2592c27d338788,17500316,2026-08-11T16:47:55.247264+00:00
MAFAULDA,normal/53.8624.csv,0e39dc45bccf71300e2fad8c1411b31b25f73adc46a39cce217968e60314aa01,ac860391a455bbfa6adfc9bd1e1b7260ab22269fac526dadc29c5728d6167063,17474121,2026-08-11T16:47:55.293263+00:00
MAFAULDA,normal/54.6816.csv,063d6d6ee9c03b9f84bfba0a1731ac23a29e672bd80aa69aaa1631364be5c5d2,36cad09d2887453d59fd988d528ffb27a2aa19b3f55b1e1bb3b2fa486d6e4246,17466975,2026-08-11T16:47:55.340263+00:00
MAFAULDA,normal/55.7056.csv,107e2007349b0466be9b7ee52d42e0eb9318c884f25af8319d010cb78c025ea9,57acd6b8313ee22f9d419f98692b005e1587fdbb056b4dfa05486ac88c33c962,17416165,2026-08-11T16:47:55.388263+00:00
MAFAULDA,normal/56.7296.csv,805fee467d89026bd6ea6a749f7a4d730f239fae5c6740fe4d62e01924e54061,f552536e6ff6fa96f1feee7354590814e2684010a395671ae3bdf21e3a3b7e52,17457220,2026-08-11T16:47:55.437263+00:00
MAFAULDA,normal/57.9584.csv,deccc9197f20c4987f4dd719b182d01354ff3022f6255d69b54ac6606d6b6ed5,1a7e603effe5be7378c53f0b384b2f8cc8063169355d59611764dfd73f3d8049,17408921,2026-08-11T16:47:55.486262+00:00
MAFAULDA,normal/58.7776.csv,90e4910b8ad445b4d286ece56c11b62b7df6711ab960668e31f179ce3082d398,5a592a4d7b10afea605425243b9384b42c3ada0d0b51956f6c4acf86e556b724,17385454,2026-08-11T16:47:55.535262+00:00
MAFAULDA,normal/59.5968.csv,11e18bbc44e0278491d2ab3b0fb74b35152f6908c2eeb6c1627c04e2afbb24da,0b3568c07326e99a86908d47b10bb61fd629720680630ff3b810faf3e8abc9b9,17385522,2026-08-11T16:47:55.584261+00:00
MAFAULDA,normal/60.416.csv,bcb6ca321756854ed82a6bb027b631c40733f0bbe95d5e2e8b755764c9765e94,007561d3639eacf96a3d8a8584aba08b53907fedb15dce5c6cb924779746e328,17349631,2026-08-11T16:47:55.633261+00:00
MAFAULDA,normal/61.44.csv,7d22f706bb984e45aba7c8d48c493b9a13e327fd3f9e4d2be3d523e01dbde7d1,76d42a452263f833ebbb89bca443583256f5fae30fa2432c0f75dd4b115440c3,17413303,2026-08-11T16:47:55.682261+00:00
MAFAULDA,overhang/ball_fault/0g/12.9024.csv,765a90fb6474100bf3451e41dcdadd5d7489ba96c28bddf2851f01157d001af1,4ca0f3600cc725b886ed83ff3653abbbfef2a046c44b3841b4b9c96fea436914,16566032,2026-08-11T16:47:55.833260+00:00
MAFAULDA,overhang/ball_fault/0g/14.1312.csv,9e3f9a78e17525ce7f51016fb1505305b62582d1f326521d0c775833dbae9912,7a9a593dca35828fa473b36d77365bd8fabed615c78cc93e73579e02786bf182,16534404,2026-08-11T16:47:55.883259+00:00
MAFAULDA,overhang/ball_fault/0g/15.7696.csv,77a46f5bafb4c0e19a1aacb1e391ae5b25def031bb668812dfd6d74c662185ad,f0b8527109c041710f7aa80992756a96b057810983b087ce46d0593c3b5ef957,16327275,2026-08-11T16:47:55.933259+00:00
MAFAULDA,overhang/ball_fault/0g/16.5888.csv,d95c5a9e0758b8de4dc302b8bed387b9c7f981dd95b751d13d19ec91b6ae24c5,c95e829ec12c9d541e4d10063b6ac45457450d9f593d80285fef471e03616c68,16370965,2026-08-11T16:47:55.983258+00:00
MAFAULDA,overhang/ball_fault/0g/17.6128.csv,06a03c164a2f2f1d156a6364ecf2edddd80968988b23496833303c2d06270ade,0cf3b7a1fb6280daa3d1f632987d0c2fa7abe4ed42b95b915bfbf1a124ca2d55,16334520,2026-08-11T16:47:56.033258+00:00
MAFAULDA,overhang/ball_fault/0g/18.6368.csv,5b1ad2f506ca35350152b044919956f9c16b3ca93d465fc7baadb1396f8ebf99,ca58c33ee3d60b208f71d9be92b6eb27b9a11dbf958790b92ac970dd915e8acd,16401052,2026-08-11T16:47:56.082258+00:00
MAFAULDA,overhang/ball_fault/0g/19.6608.csv,22abcd950390e1c1f824e11ce3a8b2c2df1bf0cf1d4e8e6c092d4ef321ecf211,5693cd406b3bf29ce16b66bf446714e2f09372b090190e61416ab404b881f7bd,16402175,2026-08-11T16:47:56.132257+00:00
MAFAULDA,overhang/ball_fault/0g/20.6848.csv,9e5bd28dd7764ab95d26d7a6d97dd07d14158e675d7611810be83d528ce6c14f,0b4efdeecac1b980e5c6479a3ca6223e1c7b662f7697149ab82f96d147a98d9d,16498502,2026-08-11T16:47:56.182257+00:00
MAFAULDA,overhang/ball_fault/0g/21.504.csv,3dc57902a0484870ae8301096fad6a87496f51879ea5ddc80afc78ef922e9e1f,c8d8477943451cc118b64f9b97f88430e4e53f61d210fe52340407be74eb6c50,16556859,2026-08-11T16:47:56.233257+00:00
MAFAULDA,overhang/ball_fault/0g/22.3232.csv,a6d0b8fea19deb3c7e6c972099ce286c84245031963a3bbfc2974e0cab6246ae,0c271be4c7d6adc7b224346fa843bdc9609aec71fbc9f05959ab37eea50e4717,16560707,2026-08-11T16:47:55.733260+00:00
