dataset,recording_id,group_id_candidate,physical_bearing_id,experiment_id,session_id,original_file,original_label,mapped_label_candidate,sampling_rate_hz,duration_seconds,n_samples,rpm,load,sensor_channel,fault_type,fault_severity,bearing_position,source_url,metadata_confidence,notes
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_33.792,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/33.792.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2027.52,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 33.792 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_34.6112,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/34.6112.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2076.6719999999996,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 34.6112 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_36.0448,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/36.0448.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2162.688,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 36.0448 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_36.6592,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/36.6592.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2199.5519999999997,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 36.6592 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_37.0688,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/37.0688.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2224.128,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 37.0688 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_38.912,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/38.912.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2334.72,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 38.912 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_39.5264,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/39.5264.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2371.5840000000003,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 39.5264 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_40.1408,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/40.1408.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2408.448,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 40.1408 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_41.5744,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/41.5744.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2494.464,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 41.5744 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_42.3936,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/42.3936.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2543.616,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 42.3936 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_43.4176,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/43.4176.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2605.056,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 43.4176 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_44.6464,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/44.6464.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2678.784,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 44.6464 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_45.056,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/45.056.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2703.3599999999997,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 45.056 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_46.2848,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/46.2848.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2777.0879999999997,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 46.2848 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_46.8992,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/46.8992.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2813.952,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 46.8992 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_48.128,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/48.128.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2887.68,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 48.128 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_49.3568,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/49.3568.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2961.408,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 49.3568 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_50.176,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/50.176.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3010.56,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 50.176 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_51.2,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/51.2.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3072.0,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 51.2 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_52.4288,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/52.4288.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3145.728,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 52.4288 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_53.4528,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/53.4528.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3207.168,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 53.4528 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_54.272,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/54.272.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3256.3199999999997,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 54.272 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_55.5008,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/55.5008.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3330.048,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 55.5008 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_56.32,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/56.32.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3379.2,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 56.32 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_57.1392,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/57.1392.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3428.3520000000003,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 57.1392 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_58.368,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/58.368.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3502.08,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 58.368 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_60.0064,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/60.0064.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3600.384,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 60.0064 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.0mm_60.416,mafaulda_horizontal-misalignment_1.0mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.0mm,,data/raw_mafaulda/full/horizontal-misalignment/1.0mm/60.416.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,3624.96,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.0mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 60.416 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_12.288,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/12.288.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,737.28,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 12.288 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_13.9264,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/13.9264.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,835.584,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 13.9264 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_14.9504,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/14.9504.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,897.024,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 14.9504 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_15.7696,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/15.7696.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,946.176,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 15.7696 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_16.7936,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/16.7936.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1007.6160000000001,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 16.7936 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_17.8176,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/17.8176.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1069.056,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 17.8176 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_19.0464,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/19.0464.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1142.7839999999999,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 19.0464 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_19.6608,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/19.6608.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1179.648,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 19.6608 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_20.6848,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/20.6848.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1241.088,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 20.6848 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_21.2992,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/21.2992.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1277.952,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 21.2992 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_22.3232,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/22.3232.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1339.392,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 22.3232 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_23.552,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/23.552.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1413.12,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 23.552 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_24.3712,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/24.3712.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1462.2720000000002,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 24.3712 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_25.8048,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/25.8048.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1548.288,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 25.8048 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_26.8288,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/26.8288.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1609.728,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 26.8288 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_28.2624,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/28.2624.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1695.744,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 28.2624 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_29.696,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/29.696.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1781.76,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 29.696 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_30.5152,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/30.5152.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1830.912,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 30.5152 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_31.744,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/31.744.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1904.6399999999999,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 31.744 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_32.768,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/32.768.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,1966.08,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 32.768 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_33.9968,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/33.9968.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2039.808,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 33.9968 Hz from filename
MAFAULDA,mafaulda_horizontal-misalignment_1.5mm_34.4064,mafaulda_horizontal-misalignment_1.5mm,mafaulda_bearings_healthy,mafaulda_horizontal-misalignment_1.5mm,,data/raw_mafaulda/full/horizontal-misalignment/1.5mm/34.4064.csv,horizontal-misalignment,Misalignment_NON_BEARING,50000,5.0,250000,2064.384,,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",horizontal_misalignment,1.5mm,,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 34.4064 Hz from filename
