fold,seed,dataset,window_id,class,group_id,class_rank,n_class,frac_5,frac_10,frac_25,frac_50,frac_100,parent_train_manifest_sha256
3,2026,HIT,f3:HIT:hit_data4_rec05:ch3:train:275000-300000,1,hit_data4_rec05,503,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec06:ch3:train:12500-37500,1,hit_data4_rec06,504,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec07:ch3:train:225000-250000,1,hit_data4_rec07,505,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec08:ch3:train:112500-137500,1,hit_data4_rec08,506,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec10:ch3:train:200000-225000,1,hit_data4_rec10,507,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec11:ch3:train:262500-287500,1,hit_data4_rec11,508,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec12:ch3:train:300000-325000,1,hit_data4_rec12,509,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec13:ch3:train:112500-137500,1,hit_data4_rec13,510,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec15:ch3:train:337500-362500,1,hit_data4_rec15,511,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec16:ch3:train:112500-137500,1,hit_data4_rec16,512,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec18:ch3:train:337500-362500,1,hit_data4_rec18,513,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec19:ch3:train:125000-150000,1,hit_data4_rec19,514,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec20:ch3:train:262500-287500,1,hit_data4_rec20,515,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec21:ch3:train:25000-50000,1,hit_data4_rec21,516,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec23:ch3:train:212500-237500,1,hit_data4_rec23,517,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec24:ch3:train:200000-225000,1,hit_data4_rec24,518,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec26:ch3:train:37500-62500,1,hit_data4_rec26,519,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec01:ch3:train:250000-275000,1,hit_data3_rec01,520,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec03:ch3:train:25000-50000,1,hit_data3_rec03,521,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec04:ch3:train:212500-237500,1,hit_data3_rec04,522,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec05:ch3:train:325000-350000,1,hit_data3_rec05,523,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec06:ch3:train:262500-287500,1,hit_data3_rec06,524,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec07:ch3:train:212500-237500,1,hit_data3_rec07,525,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec08:ch3:train:37500-62500,1,hit_data3_rec08,526,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec09:ch3:train:275000-300000,1,hit_data3_rec09,527,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec10:ch3:train:62500-87500,1,hit_data3_rec10,528,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec12:ch3:train:200000-225000,1,hit_data3_rec12,529,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec13:ch3:train:275000-300000,1,hit_data3_rec13,530,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec15:ch3:train:112500-137500,1,hit_data3_rec15,531,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec19:ch3:train:100000-125000,1,hit_data3_rec19,532,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec20:ch3:train:62500-87500,1,hit_data3_rec20,533,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec22:ch3:train:187500-212500,1,hit_data3_rec22,534,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec23:ch3:train:187500-212500,1,hit_data3_rec23,535,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec24:ch3:train:62500-87500,1,hit_data3_rec24,536,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec25:ch3:train:175000-200000,1,hit_data3_rec25,537,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec26:ch3:train:50000-75000,1,hit_data3_rec26,538,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec27:ch3:train:150000-175000,1,hit_data3_rec27,539,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec01:ch3:train:75000-100000,1,hit_data4_rec01,540,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec02:ch3:train:175000-200000,1,hit_data4_rec02,541,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec04:ch3:train:212500-237500,1,hit_data4_rec04,542,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec05:ch3:train:87500-112500,1,hit_data4_rec05,543,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec06:ch3:train:287500-312500,1,hit_data4_rec06,544,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec07:ch3:train:262500-287500,1,hit_data4_rec07,545,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec08:ch3:train:50000-75000,1,hit_data4_rec08,546,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec10:ch3:train:175000-200000,1,hit_data4_rec10,547,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec11:ch3:train:87500-112500,1,hit_data4_rec11,548,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec12:ch3:train:150000-175000,1,hit_data4_rec12,549,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec13:ch3:train:275000-300000,1,hit_data4_rec13,550,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec15:ch3:train:62500-87500,1,hit_data4_rec15,551,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec16:ch3:train:200000-225000,1,hit_data4_rec16,552,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec18:ch3:train:225000-250000,1,hit_data4_rec18,553,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec19:ch3:train:12500-37500,1,hit_data4_rec19,554,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec20:ch3:train:250000-275000,1,hit_data4_rec20,555,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec21:ch3:train:150000-175000,1,hit_data4_rec21,556,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec23:ch3:train:337500-362500,1,hit_data4_rec23,557,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec24:ch3:train:187500-212500,1,hit_data4_rec24,558,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec26:ch3:train:87500-112500,1,hit_data4_rec26,559,1120,False,False,False,True,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec01:ch3:train:312500-337500,1,hit_data3_rec01,560,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec03:ch3:train:225000-250000,1,hit_data3_rec03,561,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec04:ch3:train:0-25000,1,hit_data3_rec04,562,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec05:ch3:train:262500-287500,1,hit_data3_rec05,563,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec06:ch3:train:25000-50000,1,hit_data3_rec06,564,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec07:ch3:train:287500-312500,1,hit_data3_rec07,565,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec08:ch3:train:275000-300000,1,hit_data3_rec08,566,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec09:ch3:train:250000-275000,1,hit_data3_rec09,567,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec10:ch3:train:200000-225000,1,hit_data3_rec10,568,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec12:ch3:train:62500-87500,1,hit_data3_rec12,569,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec13:ch3:train:112500-137500,1,hit_data3_rec13,570,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec15:ch3:train:312500-337500,1,hit_data3_rec15,571,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec19:ch3:train:87500-112500,1,hit_data3_rec19,572,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec20:ch3:train:325000-350000,1,hit_data3_rec20,573,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec22:ch3:train:62500-87500,1,hit_data3_rec22,574,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec23:ch3:train:87500-112500,1,hit_data3_rec23,575,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec24:ch3:train:175000-200000,1,hit_data3_rec24,576,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec25:ch3:train:337500-362500,1,hit_data3_rec25,577,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec26:ch3:train:150000-175000,1,hit_data3_rec26,578,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec27:ch3:train:100000-125000,1,hit_data3_rec27,579,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec01:ch3:train:150000-175000,1,hit_data4_rec01,580,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec02:ch3:train:100000-125000,1,hit_data4_rec02,581,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec04:ch3:train:25000-50000,1,hit_data4_rec04,582,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec05:ch3:train:162500-187500,1,hit_data4_rec05,583,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec06:ch3:train:225000-250000,1,hit_data4_rec06,584,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec07:ch3:train:287500-312500,1,hit_data4_rec07,585,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec08:ch3:train:75000-100000,1,hit_data4_rec08,586,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec10:ch3:train:275000-300000,1,hit_data4_rec10,587,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec11:ch3:train:337500-362500,1,hit_data4_rec11,588,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec12:ch3:train:200000-225000,1,hit_data4_rec12,589,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec13:ch3:train:162500-187500,1,hit_data4_rec13,590,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec15:ch3:train:125000-150000,1,hit_data4_rec15,591,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec16:ch3:train:237500-262500,1,hit_data4_rec16,592,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec18:ch3:train:262500-287500,1,hit_data4_rec18,593,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec19:ch3:train:287500-312500,1,hit_data4_rec19,594,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec20:ch3:train:0-25000,1,hit_data4_rec20,595,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec21:ch3:train:325000-350000,1,hit_data4_rec21,596,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec23:ch3:train:0-25000,1,hit_data4_rec23,597,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec24:ch3:train:25000-50000,1,hit_data4_rec24,598,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec26:ch3:train:300000-325000,1,hit_data4_rec26,599,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec01:ch3:train:275000-300000,1,hit_data3_rec01,600,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec03:ch3:train:137500-162500,1,hit_data3_rec03,601,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec04:ch3:train:137500-162500,1,hit_data3_rec04,602,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec05:ch3:train:237500-262500,1,hit_data3_rec05,603,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec06:ch3:train:75000-100000,1,hit_data3_rec06,604,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec07:ch3:train:250000-275000,1,hit_data3_rec07,605,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec08:ch3:train:250000-275000,1,hit_data3_rec08,606,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec09:ch3:train:337500-362500,1,hit_data3_rec09,607,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec10:ch3:train:287500-312500,1,hit_data3_rec10,608,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec12:ch3:train:337500-362500,1,hit_data3_rec12,609,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec13:ch3:train:187500-212500,1,hit_data3_rec13,610,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec15:ch3:train:287500-312500,1,hit_data3_rec15,611,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec19:ch3:train:275000-300000,1,hit_data3_rec19,612,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec20:ch3:train:25000-50000,1,hit_data3_rec20,613,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec22:ch3:train:250000-275000,1,hit_data3_rec22,614,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec23:ch3:train:212500-237500,1,hit_data3_rec23,615,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec24:ch3:train:187500-212500,1,hit_data3_rec24,616,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec25:ch3:train:0-25000,1,hit_data3_rec25,617,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec26:ch3:train:175000-200000,1,hit_data3_rec26,618,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data3_rec27:ch3:train:337500-362500,1,hit_data3_rec27,619,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec01:ch3:train:262500-287500,1,hit_data4_rec01,620,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec02:ch3:train:200000-225000,1,hit_data4_rec02,621,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec04:ch3:train:112500-137500,1,hit_data4_rec04,622,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec05:ch3:train:112500-137500,1,hit_data4_rec05,623,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec06:ch3:train:325000-350000,1,hit_data4_rec06,624,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec07:ch3:train:75000-100000,1,hit_data4_rec07,625,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec08:ch3:train:312500-337500,1,hit_data4_rec08,626,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec10:ch3:train:0-25000,1,hit_data4_rec10,627,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec11:ch3:train:187500-212500,1,hit_data4_rec11,628,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec12:ch3:train:12500-37500,1,hit_data4_rec12,629,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec13:ch3:train:262500-287500,1,hit_data4_rec13,630,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec15:ch3:train:0-25000,1,hit_data4_rec15,631,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec16:ch3:train:12500-37500,1,hit_data4_rec16,632,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec18:ch3:train:0-25000,1,hit_data4_rec18,633,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec19:ch3:train:312500-337500,1,hit_data4_rec19,634,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec20:ch3:train:87500-112500,1,hit_data4_rec20,635,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
3,2026,HIT,f3:HIT:hit_data4_rec21:ch3:train:312500-337500,1,hit_data4_rec21,636,1120,False,False,False,False,True,f776a61f65145884a6b2f3150074d2ce83c2eeade947aa74c31de15812330faf
